image_path,caption,upper_garment,lower_garment,outerwear,footwear,colors,accessories,scene,style
14017b6a1e8a3a5c86b94f8e8fbeb5b0.jpg,a model walks down the runway at a fashion show,,,,,,,runway,
14025b915e71064e49244d221f25eec4.jpg,a woman is walking down the runway,,,,,,,runway,
140c28b31fcda10211a81f039e8f6c8e.jpg,a little girl in a pink dress walking down the runway,,,,,pink,,runway,
1415fdce536f372824f1ce32c7f153fd.jpg,a woman walking down the runway wearing a black top and black pants,,pants,,,black,,runway,
1457a4320d40a1483d46288640ea7ddc.jpg,a woman sitting on top of a pool table,,,,,,,,
14918e2a402f109c12da34aa2a4fce45.jpg,a woman walking down the runway wearing a black leather jacket,,,jacket,,black,,runway,
14ce620645bc27f4710e2141432e7139.jpg,a woman walking down the street in a leather jacket,,,jacket,,,,street,
14d9511905160b8b4b03d84465438ae6.jpg,a woman in a black dress standing on a rock,,,,,black,,,
14f97e527ed398ebb8e13d6af178d941.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1502267228cff79fdeb844edbe000f4f.jpg,a model walks the runway at the fashion show during fashion week,,,,,,,runway,
15154e4e279813e4f7d40fd88a578810.jpg,a woman standing in the middle of a forest,,,,,,,,
1549674bd629241190c29697b8564b57.jpg,a woman standing next to a brick wall,,,,,,,,
155ea684f404a9b299b20ae06a64b813.jpg,a model walks the runway in a yellow dress,,,,,yellow,,runway,
15620ac788726611486d881df27a36b0.jpg,a woman in a blue dress and black tights,,,,,"blue, black",,,
15910ed48cbfceeff0e0b808694b732c.jpg,a pregnant woman standing in front of a metal structure,,,,,,,,
15b3536fd4cd5f7c40b1ef1a611402e5.jpg,a model in a black coat and black tights,,,coat,,black,,,
15b762ffae2204c3554787051c72670a.jpg,a woman in a black dress and umbrella walking down the runway,,,,,black,,runway,
15dfcb20c4de134ef1d9d7af53ce0eca.jpg,a woman standing in front of a wooden wall,,,,,,,,
15e1718954473a29738aa932ba31719c.jpg,a woman in a yellow and blue dress walks down the runway,,,,,"yellow, blue",,runway,
15e17717d4fd22f7bbebfe46ef3cbe7f.jpg,a model walks the runway at the fashion show,,,,,,,runway,
15eeddb38affa2fcdba515253fad499e.jpg,a woman in a red dress leaning against a wall,,,,,red,,,
15ff2886970f216c73cb0fef10c9f3c1.jpg,a model walks the runway at the fashion show,,,,,,,runway,
162547986c33e122baa993ee9e02230d.jpg,a man standing in a field with his hands on his head,,,,,,,,
163316c8653449a9af4e731ac3aedaf7.jpg,a woman in a black dress and tights,,,,,black,,,
1639f0d883677382b8d728af247c834a.jpg,a woman in a black leather jacket smoking a cigarette,,,jacket,,black,,,
163f6acca8041b188a22b38e496bb148.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1646a045268fa9848e2dad851f740452.jpg,a woman in a red and green dress on the runway,,,,,"red, green",,runway,
164eabcec362011d921a960e691e182a.jpg,a model walks the runway in a colorful shirt and jeans,shirt,jeans,,,,,runway,
165b0195ff6dc62096d0c49c680407ca.jpg,a young man standing in the woods wearing a denim jacket,,,jacket,,,,,
165d068e46d8eaa97392d5db91620721.jpg,a model in a white top and orange shorts,,shorts,,,"white, orange",,,
165fc69c577be6c18128e057487cf489.jpg,a woman standing on top of a stage,,,,,,,stage,
166db2094576d8c91dd7b367e695e9a2.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
16860b6e63ea60d49f754ed7424e8009.jpg,a woman is standing on the sidewalk with her hands in her pockets,,,,,,,,
1687cf1a76e63aeaacd18ecca3639bbc.jpg,a woman standing on the stairs of a building,,,,,,,,
16969a96d6b8f1c5f2f74805364bc19a.jpg,a woman in a green dress standing on the street,,,,,green,,street,
16b7202138bdbb600ee49eadfe63f5f6.jpg,a woman in a black dress standing on a red carpet,,,,,"black, red",,,
16c1d24ba7182ba51d44540bee5905c6.jpg,a man carrying a brown bag on the street,,,,,brown,,street,
1711df13cdf600a6aef7faf3d9e81d02.jpg,a woman wearing a grey sweatshirt with the word rat on it,,,,,,,,
1731c6223212d540b428bf1cb1183876.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1744183e925250327f807fdb15907f6a.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
1752623f114724c401600b3f4565b631.jpg,a woman in a black dress walking down a runway,,,,,black,,runway,
176c976ed8edcf21eebef9de662adc18.jpg,a woman standing in the middle of a dirt road,,,,,,,,
1780ac0ddbb3e96d5eb6fcb97468c878.jpg,a woman in a black sweater and sunglasses,sweater,,,,black,sunglasses,,
17903da1009ca140ab8a3c081bf263c4.jpg,a woman walking down the street in a plaid skirt,,skirt,,,,,street,
17952d2e204c49ddd4fcd63eef60480c.jpg,a model walks the runway at the fashion show,,,,,,,runway,
17e3e8454e1addcf98b2449ccb96d3a9.jpg,a man in a yellow shirt walking down the runway,shirt,,,,yellow,,runway,
17ee456175e872cf0dea3dee46e06568.jpg,a woman in a white dress standing on a stage,,,,,white,,stage,
18065324fae0dce63b803e6a30cc4e2b.jpg,a model walks down the runway,,,,,,,runway,
181629f057c2592c26657b0b02c4a3be.jpg,a model walks the runway in a white shirt and silver pants,shirt,pants,,,white,,runway,
183bece374cfc3d8e7bb8c15089eb382.jpg,a woman in a brown dress standing on a floor,,,,,brown,,,
1851ff9e83b22cbaa4fac6880ddbdc66.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
188da5346a4b33a8f495bdc6fd5f1b87.jpg,a model walks down the runway,,,,,,,runway,
1894401d7f537c348a237a8043630521.jpg,a woman sitting on the ground in front of a building,,,,,,,,
18b2f32e876170304b2b6860ae127ba5.jpg,a woman in a black dress standing on a stage,,,,,black,,stage,
18c07033fd67225df16d98e9f6975fc9.jpg,a woman in black tights and boots leaning against a red wall,,,,boots,"black, red",,,
18c0e9262037120fc1820f5a2fed264b.jpg,a woman in an orange dress walks down the runway,,,,,orange,,runway,
18c15c8cfed7547c3b519a6888b3c802.jpg,a model in a pink hat and black jacket,,,jacket,,"pink, black",hat,,
18c427f220b754deebbe2e5c7c1d9a8a.jpg,a woman in a black and white floral dress standing against a green wall,,,,,"black, white, green",,,
18fac8908d23cfecf6bad7515a90b258.jpg,person in a black coat,,,coat,,black,,,
18fda96dc0831e40bcaf6c68f4b54455.jpg,a woman in a colorful dress posing for a photo,,,,,,,,
18fdadb4fdc5b85ad5ff2de3a35ccbdd.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
1918cddd5d05e007637c1b635eb683f5.jpg,a woman leaning against a tree,,,,,,,,
193e590e5a6b1150b19ef0e42a6155f9.jpg,a woman wearing a black leather jacket and striped shirt,shirt,,jacket,,black,,,
19465ac5d2d2d07cd7524188666533df.jpg,a woman in a green shirt and black pants,shirt,pants,,,"green, black",,,
1990db0a5b2ddcee0b5b44a6186ff473.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
1993511c0af4253eb5ff0d495ad2b9db.jpg,a woman in a maroon dress walks down the runway,,,,,,,runway,
19a3e67782134960f8aad30e24e2a303.jpg,a woman in a white dress with red lipstick,,,,,"white, red",,,
19b88ca66e3ab754d3b6aa7d5e2f0a83.jpg,a woman sitting on the grass in a park,,,,,,,park,
19dd339879e0b1efdda6a92bbd2c754d.jpg,a model walks the runway at the fashion show,,,,,,,runway,
19ff358743463458613ea7b54f0cfacb.jpg,a woman walking down the street while talking on her cell,,,,,,,street,
1a0e7426f078931ec3f3c45c2855f7ba.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1a2e249b43d0234652e1e1afe9fcef61.jpg,a model walks down the runway,,,,,,,runway,
1a33b9995013eebb2094ec7d765adb67.jpg,a woman in a maroon hoodie and green leggings stands in the snow,hoodie,leggings,,,green,,,
1a3b75fa84d23692f516ad00fe2ae2fc.jpg,a woman wearing a black velvet jacket and white shirt,shirt,,jacket,,"black, white",,,
1a8651c1d8e5a8a7a546a303a38eea47.jpg,a woman in a gray dress on a stage,,,,,gray,,stage,
1a8c45a2470ba65a4ae86063a8f638a3.jpg,a woman wearing a green jacket and denim shorts,,shorts,jacket,,green,,,
1ad178c4bf17f2073b57f2a88daf272d.jpg,a woman in a blue dress standing in front of a white wall,,,,,"blue, white",,,
1ad1b073a835636389049ae8edebb29c.jpg,a woman in a red dress walking down the runway,,,,,red,,runway,
1ae9cdebd762234889e60f2c0d07a768.jpg,a woman walking down the street in a yellow coat,,,coat,,yellow,,street,
1b392a7577346eb050da07a9b7ea3c72.jpg,a woman in a black dress on a stage,,,,,black,,stage,
1b745e56a8cd08bd3f4fa85939f9f0d9.jpg,a woman in a dress and hat walks down the runway,,,,,,hat,runway,
1b84aa501066599f1332ff4551d9a1b3.jpg,a woman in a black and white dress,,,,,"black, white",,,
1b8c03a610d653da2492f3c8235e36a5.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1b93ec2c602538cb06bf66ef2e0042b0.jpg,a model walks down the runway,,,,,,,runway,
1b94b1ccf1076bf96d656a870f559d0e.jpg,a model in a black dress and thigh high boots,,,,boots,black,,,
1b9501c6d04c20b1f0e78ada2b94cf5f.jpg,a woman in a white dress walks down the runway,,,,,white,,runway,
1b9b2acc6ad9a65f79d002a9e5eac49b.jpg,a woman in a blue dress standing on a cobb road,,,,,blue,,,
1ba59c93806cd99aa291db7ac4960424.jpg,a model walks the runway at the person show,,,,,,,runway,
1baaebafd3053581dff3570b50c6af97.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
1bab167f6bd1af6e5e9bced3ba73284e.jpg,a woman wearing a striped jumpsuit in a park,,,,,,,park,
1bcd0a03c37992db3d967692b0f7faea.jpg,a woman sitting on top of a box,,,,,,,,
1bf4967e0da8ced7325d1e27e90927f0.jpg,a model in a white dress on the runway,,,,,white,,runway,
1bfa6210a0974e1218e74f6c7d8258ca.jpg,a woman in a white dress and hat walking in the grass,,,,,white,hat,,
1c0a1d443043d8797290780b5680d4a4.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1c1484bd95e170ad133660f8a69419b1.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
1c1b439e448879f805e8c827605ec96b.jpg,a woman standing in front of a fence holding a yellow purse,,,,,yellow,,,
1c1cf4a88aba7c676f8563907b1154ea.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1c1d3b5d3c768ad58572eae16443c824.jpg,a woman walking down the runway wearing a blue top and grey pants,,pants,,,blue,,runway,
1c2246e2c36d4b6cc6307b7c3ee8c0eb.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
1c34cbdd4fdf7c468f781d1f1cbb4609.jpg,a model walks the runway in a black leather dress,,,,,black,,runway,
1c38b8f375f1d61b3daad93040447b1b.jpg,a woman in a green and black dress,,,,,"green, black",,,
1c3c10b47057091f4b524f0128280b51.jpg,person in a red lace dress,,,,,red,,,
1c46fbd003ae2b380143c36d06bd2c72.jpg,a woman in a white top and jeans standing on a dock,,jeans,,,white,,,
1c52ecf72920865d7859cae743d2c4f9.jpg,a woman in a white dress and sunglasses,,,,,white,sunglasses,,
1c65a2e6783d87f86c30495565722fbd.jpg,a woman in a green dress walking down the runway,,,,,green,,runway,
1c906b2d4f414e1e7ed064abc0606a0a.jpg,a woman in a red dress leaning against a brick wall,,,,,red,,,
1c929f3b53b9e67dbf5986309a244aaa.jpg,a little girl standing on the sidewalk with her back to the camera,,,,,,,,
1ca4458d23522f006de2ffda045c3b44.jpg,a woman in a black and white striped dress standing in a wooden cabinet,,,,,"black, white",,,
1ca6fb4b937bb1f34797d3315266a546.jpg,a woman standing on the side of a road,,,,,,,,
1ca98d1e4a2bb4aa8f2ab4b3598c78b7.jpg,a woman in a blue dress on the runway,,,,,blue,,runway,
1d03c2c0dceb5d5edafc7ad4e5de34ec.jpg,a person walking in the snow,,,,,,,,
1d17dd8bb84bb923966d365e5d8ad174.jpg,a model in a red skirt and white sweater,sweater,skirt,,,"red, white",,,
1d28435f6cabcd0654ab3b4f11c15c0c.jpg,a woman in a yellow dress walks down the runway,,,,,yellow,,runway,
1d2aa034c5a389441eba1e1d199ec9e4.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1d48dbe153101fe75b0e5c33cdd6934a.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
1d674548eeae391259da02e21fac484c.jpg,a woman walking through the mountains in scotland,,,,,,,,
1d75b2b3f72f3e67b0231ddd8e6a961d.jpg,a woman walking down a runway wearing a black and white dress,,,,,"black, white",,runway,
1d795cf03fcc97e9da94a207b5aca34d.jpg,a woman standing on top of a hill,,,,,,,,
1d8a81f9cf6f5f3e66f65293408399ed.jpg,a model walks the runway at the fashion show,,,,,,,runway,
1d964d0eb4974ad6f5b8ed499474f350.jpg,a woman standing in front of a wall,,,,,,,,
1dab6bc0e5d847145c29b91e37e1960f.jpg,a model walks down the runway with her daughter,,,,,,,runway,
1dc3829659f97c1cff867ef710ece470.jpg,a woman in a black and white top and skirt,,skirt,,,"black, white",,,
1dc6c14b1cb936d2d639eebce6f19e82.jpg,a woman standing on a railing with her hand in her pocket,,,,,,,,
1dce1d64fcf0ed0ceacb920a179cc3db.jpg,a woman wearing a blue leather jacket and black tights,,,jacket,,"blue, black",,,
1dd0140361672b4ebd9b54aab7ba71ef.jpg,a woman with red hair wearing a sheer top and black shorts,,shorts,,,"red, black",,,
1dfe4eb7f1f6a38b6871f0f166d1f4e4.jpg,a model walks the runway in a black and gold gown,,,,,black,,runway,
1dffba470396e2e75841783f4584ed86.jpg,a woman sitting on a stool with a soccer ball,,,,,,,,
1e0e966a4adcdb640396d54816534876.jpg,a woman in a black dress standing next to an airplane,,,,,black,,,
1e1550d9c7268ebd65e25e94e8b72575.jpg,a woman taking a photo with a camera,,,,,,,,
1e3fe6a399b928aa949bffe392ffe367.jpg,a woman in a black dress leaning against a wall,,,,,black,,,
1e54ccbc575eac627de68b221913fc52.jpg,a woman standing in front of a white wall,,,,,white,,,
1e7af28b45470cbbf44bbc07b716b1d1.jpg,a woman in a white shirt and black pants,shirt,pants,,,"white, black",,,
1e7e2c402bc778bc18e941c333d46368.jpg,a woman in a black dress standing in a room,,,,,black,,,
1eaa797678050a918a706a2fc232697c.jpg,a woman in an orange dress walks down the runway,,,,,orange,,runway,
1ebcfa71e3dd6aaabc65fc3a3c383aa7.jpg,a woman standing in front of colorful umbrellas,,,,,,,,
1ed3961d0e80c5b7b8b09f9c1ce0662c.jpg,a woman standing in the middle of a forest,,,,,,,,
1ee26a858200fa98bef04c950dad233a.jpg,a woman walking on the beach at sunset,,,,,,,beach,
1eec96671e8a5fb35bf350d5e7196bda.jpg,a woman sitting on top of a white couch,,,,,white,,,
1f0d72ecd966170babc209b45abe8983.jpg,a model walks down the runway at the fashion show,,,,,,,runway,
1f15cf1288966b01ed5bcfb139ed96fc.jpg,a woman riding a bike down the street,,,,,,,street,
1f1ad688e264cdad3ad242af48dbec87.jpg,a woman in a dress standing on a wooden floor,,,,,,,,
1f1e21e9d1206809d4f20ef5e6d2ddef.jpg,a woman standing in front of a blue door,,,,,blue,,,
1f266a1dea53781e622b71a69496ee72.jpg,a woman standing in an empty parking,,,,,,,,
1f4c2d7ddfaa4d7c5a88df6d04ec0512.jpg,a woman in a yellow dress walks down the runway,,,,,yellow,,runway,
1f6b96f7f298903a77fa747ea4fe8840.jpg,a woman walking down the runway wearing a black dress,,,,,black,,runway,
1f9466371d64de05991d2a439301baf2.jpg,a woman in a black dress walking down a runway,,,,,black,,runway,
1fbd9af2b5d72ebe335b0cbb08214109.jpg,a woman standing in front of a white wall,,,,,white,,,
1fc67fcf2301de07315b2b1eae7d1e87.jpg,a model walks the runway at west carolina fashion week,,,,,,,runway,
1fd2dcf403acd7fb4f9d6b2604467c15.jpg,a man walking down the street,,,,,,,street,
1fd63362ced55967a97a324928583339.jpg,a model walks the runway at the fashion show,,,,,,,runway,
200801ffb2c44d46b94454f1b6a278a6.jpg,a woman in a red shirt and jeans standing in the grass,shirt,jeans,,,red,,,
2012cd2a43f402afc464573883246bd9.jpg,two women walking down the runway at a fashion show,,,,,,,runway,
201a00e2624e8befe10480933714e626.jpg,a woman in a white dress on a runway,,,,,white,,runway,
201ed1164d3ebb6acaa419e5f8328368.jpg,a girl jumping in the air,,,,,,,,
203bd39accd1e4dee2ce379c561c8ca2.jpg,a woman standing in front of a white wall,,,,,white,,,
205d6dceb7b3a14177190eb660dc0e2b.jpg,a model wearing a black dress with white buttons,,,,,"black, white",,,
2064125f44bafe6b58a8b62750c96e5e.jpg,a woman in an orange dress on a stage,,,,,orange,,stage,
209cbf60a0afd6931578067a9856678a.jpg,a woman with pink hair and glasses standing in a park,,,,,pink,,park,
20bdefcd48f74c927cca2870e52176b1.jpg,a woman sitting on rocks in the water,,,,,,,,
20cce77f20aada8462856157a7957d8f.jpg,a model walks the runway at the fashion show,,,,,,,runway,
20d177d2cab24b9d12a2291670901535.jpg,a woman in striped pajamas posing for the camera,,,,,,,,
20e1589c4346944fa7f77b5f28a1aa2c.jpg,a woman in a blue dress walking down the runway,,,,,blue,,runway,
20f9819eaa83ce17d76baf30880cd99f.jpg,a woman in a black dress standing on a stage,,,,,black,,stage,
2124c532db8efdacf127013fbd5461e7.jpg,a woman in a red skirt and black jacket standing in the woods,,skirt,jacket,,"red, black",,,
215ae3c02ff82ed943816a80204d7a41.jpg,a model walks the runway in a gold dress,,,,,,,runway,
216d717f1360e765cdc3e6d4321b2270.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
216e060e6cf3138f62aaa7f0efd5fb09.jpg,a model walks the runway at the fashion show,,,,,,,runway,
2171b137ca967fb6540ce50fc824aaa4.jpg,a woman in a black hat and coat walking down the street,,,coat,,black,hat,street,
218f45327eead3c64b19e3ddee2ec238.jpg,a man in a hooded jacket walks through a dark tunnel,,,jacket,,,,,
219a6c846e208bbad39f71ddab96408a.jpg,a woman in a black top and red leather skirt,,skirt,,,"black, red",,,
219e070fdf1a306f0f229db82cd46c5c.jpg,a woman in a pink dress stands on a path surrounded by trees,,,,,pink,,,
21a9eb0a54a146d628b36571c6a8ef7c.jpg,a woman sitting on a bench in front of a tree,,,,,,,,
21b019899232d2682e25237d3da5eefc.jpg,person at the teenage turtles premiere in los,,,,,,,,
21c52aa89dbf9b2be2089c20cf1d987d.jpg,a model walks the runway at the fashion show,,,,,,,runway,
21dd915650694b8a5b17aa9e442bb079.jpg,a little girl walking down a sidewalk while talking on a cell,,,,,,,,
2207cd8dd49a5ee0f3e7903871272640.jpg,a woman in a black dress standing on a sidewalk,,,,,black,,,
226e38da6ac6142912a6a8c61bafddb6.jpg,a woman in a black coat and a black bag,,,coat,,black,,,
